16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,16,16,16,16
16,16,16,16,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,16,16,16,16
16,16,16,16,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,16,16,16,16
16,16,16,16,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,16,16,16,16
16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,16,16,16,16
16,16,16,16,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,16,16,16,16
16,16,16,16,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,16,16,16,16
16,16,16,16,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,16,16,16,16
16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,16,16,16,16
16,16,16,16,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,16,16,16,16
16,16,16,16,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,16,16,16,16
16,16,16,16,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,16,16,16,16
16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,02,02,02,02,01,01,01,01,04,04,04,04,03,03,03,03,16,16,16,16
16,16,16,16,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,16,16,16,16
16,16,16,16,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,03,03,03,03,04,04,04,04,01,01,01,01,02,02,02,02,16,16,16,16
